TambonID,TambonTH,TambonEN,AmphoeID,AmphoeTH,AmphoeEN,ProvinceID,ProvinceTH,ProvinceEN,FormalRegi,F4Region,TMDRegion,MetroRegio,Units,UnitsTH,lat,lon
640101,ธานี,Thani,6401,เมืองสุโขทัย,Mueang Sukhothai,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.0120666646,99.8221687021
640206,หนองหญ้าปล้อง,Nong Ya Plong,6402,บ้านด่านลานหอย,Ban Dan Lan Hoi,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9950953706,99.4812709203
471801,สร้างค้อ,Sang Kho,4718,ภูพาน,Phu Phan,47,สกลนคร,Sakon Nakhon,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,16.8694466527,103.9158203659
630402,แม่จะเรา,Mae Charao,6304,แม่ระมาด,Mae Ramat,63,ตาก,Tak,ภาคตะวันตก,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG08,ศูนย์ ปภ. เขต 8,16.9067098450,98.5546105336
640107,บ้านหลุม,Ban Lum,6401,เมืองสุโขทัย,Mueang Sukhothai,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9828388914,99.8697096968
461303,แซงบาดาล,Saeng Badan,4613,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG06,ศูนย์ ปภ. เขต 6,16.8591925896,103.7326084517
650703,ท้อแท้,Thothae,6507,วัดโบสถ์,Wat Bot,65,พิษณุโลก,Phitsanulok,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9684331875,100.2962757282
390309,นิคมพัฒนา,Nikhom Phatthana,3903,โนนสัง,Non Sang,39,หนองบัวลำภู,Nong Bua Lam Phu,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,16.9295599642,102.5235013150
421010,ห้วยส้ม,Huai Som,4210,ภูกระดึง,Phu Kradueng,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,16.9451475647,101.9239423577
461001,ทุ่งคลอง,Thung Khlong,4610,คำม่วง,Kham Muang,46,กาฬสินธุ์,Kalasin,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG06,ศูนย์ ปภ. เขต 6,16.9354254824,103.6430148425
410414,ท่าลี่,Tha Li,4104,กุมภวาปี,Kumphawapi,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,16.9329787782,103.0639540925
650211,ห้วยเฮี้ย,Huai Hia,6502,นครไทย,Nakhon Thai,65,พิษณุโลก,Phitsanulok,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.8990686160,100.9227758955
640201,ลานหอย,Lan Hoi,6402,บ้านด่านลานหอย,Ban Dan Lan Hoi,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9218407665,99.5802974264
650602,ท่าช้าง,Tha Chang,6506,พรหมพิราม,Phrom Phiram,65,พิษณุโลก,Phitsanulok,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9680257810,100.1673822561
401903,นางิ้ว,Na Ngio,4019,เขาสวนกวาง,Khao Suan Kwang,40,ขอนแก่น,Khon Kaen,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG06,ศูนย์ ปภ. เขต 6,16.9387402063,102.7696312531
630401,แม่ระมาด,Mae Ramat,6304,แม่ระมาด,Mae Ramat,63,ตาก,Tak,ภาคตะวันตก,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG08,ศูนย์ ปภ. เขต 8,16.9711074771,98.5240929730
650203,บ้านแยง,Ban Yaeng,6502,นครไทย,Nakhon Thai,65,พิษณุโลก,Phitsanulok,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9195629422,100.7624809368
461101,ท่าคันโท,Tha Khantho,4611,ท่าคันโท,Tha Khantho,46,กาฬสินธุ์,Kalasin,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG06,ศูนย์ ปภ. เขต 6,16.9048424132,103.2200728031
640407,ป่าแฝก,Pa Faek,6404,กงไกรลาศ,Kong Krailat,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9693913447,99.9266581115
480508,น้ำก่ำ,Nam Kam,4805,ธาตุพนม,That Phanom,48,นครพนม,Nakhon Phanom,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,16.8725017104,104.7230834001
630106,ไม้งาม,Mai Ngam,6301,เมืองตาก,Mueang Tak,63,ตาก,Tak,ภาคตะวันตก,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG08,ศูนย์ ปภ. เขต 8,16.9476317210,99.1494486521
461105,นาตาล,Na Tan,4611,ท่าคันโท,Tha Khantho,46,กาฬสินธุ์,Kalasin,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG06,ศูนย์ ปภ. เขต 6,16.8706831506,103.2661177145
640105,ยางซ้าย,Yang Sai,6401,เมืองสุโขทัย,Mueang Sukhothai,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9698903907,99.8303920048
461104,กุดจิก,Kut Chik,4611,ท่าคันโท,Tha Khantho,46,กาฬสินธุ์,Kalasin,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG06,ศูนย์ ปภ. เขต 6,16.8982493217,103.1308612297
400805,ศรีสุขสำราญ,Si Suk Samran,4008,อุบลรัตน์,Ubolratana,40,ขอนแก่น,Khon Kaen,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG06,ศูนย์ ปภ. เขต 6,16.9198747390,102.7030062223
410506,โคกกลาง,Khok Klang,4105,โนนสะอาด,Non Sa-at,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,16.9139150799,102.8734527711
640403,ไกรนอก,Krai Nok,6404,กงไกรลาศ,Kong Krailat,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9316426623,100.0534959749
421005,ผานกเค้า,Pha Nok Khao,4210,ภูกระดึง,Phu Kradueng,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,16.8963012063,101.9861921265
461102,กุงเก่า,Kung Kao,4611,ท่าคันโท,Tha Khantho,46,กาฬสินธุ์,Kalasin,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG06,ศูนย์ ปภ. เขต 6,16.8699350737,103.1884042840
640203,วังตะคร้อ,Wang Takhro,6402,บ้านด่านลานหอย,Ban Dan Lan Hoi,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9283984867,99.5094150016
390402,ศรีบุญเรือง,Si Bun Rueang,3904,ศรีบุญเรือง,Si Bun Rueang,39,หนองบัวลำภู,Nong Bua Lam Phu,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,16.9247296752,102.2756954632
411005,คำโคกสูง,Kham Khok Sung,4110,วังสามหมอ,Wang Sam Mo,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,16.8815667049,103.4264250161
390403,หนองบัวใต้,Nong Bua Tai,3904,ศรีบุญเรือง,Si Bun Rueang,39,หนองบัวลำภู,Nong Bua Lam Phu,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,16.9201990104,102.3526921768
390405,นากอก,Na Kok,3904,ศรีบุญเรือง,Si Bun Rueang,39,หนองบัวลำภู,Nong Bua Lam Phu,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,16.9013580105,102.1748495762
670407,วังบาล,Wang Ban,6704,หล่มเก่า,Lom Kao,67,เพชรบูรณ์,Phetchabun,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,16.9291325168,101.1562293965
630114,วังประจบ,Wang Prachop,6301,เมืองตาก,Mueang Tak,63,ตาก,Tak,ภาคตะวันตก,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG08,ศูนย์ ปภ. เขต 8,16.9014203462,99.3681412788
410702,ทุ่งใหญ่,Thung Yai,4107,ทุ่งฝน,Thung Fon,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4749249060,103.1735890276
501803,แม่ตื่น,Mae Tuen,5018,อมก๋อย,Omkoi,50,เชียงใหม่,Chiang Mai,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG10,ศูนย์ ปภ. เขต 10,17.3976320468,98.3952731014
480107,อาจสามารถ,At Samat,4801,เมืองนครพนม,Mueang Nakhon Phanom,48,นครพนม,Nakhon Phanom,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4289105891,104.7439802534
501804,ม่อนจอง,Mon Chong,5018,อมก๋อย,Omkoi,50,เชียงใหม่,Chiang Mai,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG10,ศูนย์ ปภ. เขต 10,17.4305268731,98.4996432944
420203,ท่าสะอาด,Tha Sa-at,4202,นาด้วง,Na Duang,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4989614543,101.9140791921
520903,แม่ปุ,Mae Pu,5209,แม่พริก,Mae Phrik,52,ลำปาง,Lampang,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG10,ศูนย์ ปภ. เขต 10,17.5221643353,99.1280496025
420114,กกทอง,Kok Thong,4201,เมืองเลย,Mueang Loei,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.5186385460,101.5616362418
410204,เชียงเพ็ง,Chiang Pheng,4102,กุดจับ,Kut Chap,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4911729519,102.6493887861
471201,สว่างแดนดิน,Sawang Daen Din,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4479443232,103.4623674968
410202,ปะโค,Pa Kho,4102,กุดจับ,Kut Chap,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4861672890,102.5798578393
470802,เดื่อศรีคันไชย,Duea Si Khan Chai,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4721943322,103.7268315101
471214,แวง,Waeng,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4532558655,103.6278818876
530903,ป่าคาย,Pa Khai,5309,ทองแสนขัน,Thong Saen Khan,53,อุตรดิตถ์,Uttaradit,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.4950496194,100.2673813720
520805,เวียงมอก,Wiang Mok,5208,เถิน,Thoen,52,ลำปาง,Lampang,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG10,ศูนย์ ปภ. เขต 10,17.3878616921,99.3565259061
410205,สร้างก่อ,Sang Ko,4102,กุดจับ,Kut Chap,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4787415194,102.5075888856
410110,กุดสระ,Kut Sa,4101,เมืองอุดรธานี,Mueang Udon Thani,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4912787036,102.8389969854
410108,เชียงยืน,Chiang Yuen,4101,เมืองอุดรธานี,Mueang Udon Thani,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4589267177,102.6921097770
390504,นาด่าน,Na Dan,3905,สุวรรณคูหา,Suwannakhuha,39,หนองบัวลำภู,Nong Bua Lam Phu,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4698913549,102.3467135656
420601,นาแห้ว,Na Haeo,4206,นาแห้ว,Na Haeo,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4745006604,101.0302508562
640501,หาดเสี้ยว,Hat Siao,6405,ศรีสัชนาลัย,Si Satchanalai,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.5224042535,99.7828515939
390503,นาดี,Na Di,3905,สุวรรณคูหา,Suwannakhuha,39,หนองบัวลำภู,Nong Bua Lam Phu,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4726538096,102.2694437796
412303,ดอนกลอย,Don Kloi,4123,พิบูลย์รักษ์,Phibun Rak,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4787675382,103.0227901365
530201,วังแดง,Wang Daeng,5302,ตรอน,Tron,53,อุตรดิตถ์,Uttaradit,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.4953743532,100.1212526124
471211,บงใต้,Bong Tai,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4327031220,103.3164666609
410606,สะแบง,Sabaeng,4106,หนองหาน,Nong Han,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4549998498,103.1144295308
420109,นาดินดำ,Na Din Dam,4201,เมืองเลย,Mueang Loei,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4420701709,101.8382154554
420502,ปากหมัน,Pak Man,4205,ด่านซ้าย,Dan Sai,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4813936662,101.2212830214
470505,ต้นผึ้ง,Ton Phueng,4705,พังโคน,Phang Khon,47,สกลนคร,Sakon Nakhon,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4320677577,103.8272281676
480902,นางัว,Na Ngua,4809,นาหว้า,Na Wa,48,นครพนม,Nakhon Phanom,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4294990702,104.1024136683
520802,แม่วะ,Mae Wa,5208,เถิน,Thoen,52,ลำปาง,Lampang,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG10,ศูนย์ ปภ. เขต 10,17.4680881658,99.2162081125
410114,สามพร้าว,Sam Phrao,4101,เมืองอุดรธานี,Mueang Udon Thani,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4470529543,102.8911034732
530204,น้ำอ่าง,Nam Ang,5302,ตรอน,Tron,53,อุตรดิตถ์,Uttaradit,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.4521579247,100.2134633727
530205,ข่อยสูง,Khoi Sung,5302,ตรอน,Tron,53,อุตรดิตถ์,Uttaradit,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.4952020622,99.9762168653
530902,บ่อทอง,Bo Thong,5309,ทองแสนขัน,Thong Saen Khan,53,อุตรดิตถ์,Uttaradit,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.4533341572,100.4463900774
481006,โพนจาน,Phon Chan,4810,โพนสวรรค์,Phon Sawan,48,นครพนม,Nakhon Phanom,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4116301245,104.4150834103
470410,เชิงชุม,Choeng Chum,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4282946166,104.0040847986
410107,หมูม่น,Mu Mon,4101,เมืองอุดรธานี,Mueang Udon Thani,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4686867919,102.7705877532
420101,กุดป่อง,Kut Pong,4201,เมืองเลย,Mueang Loei,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4910574248,101.7300413158
480104,นาราชควาย,Na Rat Khwai,4801,เมืองนครพนม,Mueang Nakhon Phanom,48,นครพนม,Nakhon Phanom,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4163010195,104.7065147992
470409,บะฮี,Ba Hi,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4261365697,103.9009373978
420701,หนองบัว,Nong Bua,4207,ภูเรือ,Phu Ruea,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4602652123,101.3618694700
420706,สานตม,San Tom,4207,ภูเรือ,Phu Ruea,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4601908406,101.4820303474
640802,นครเดิฐ,Nakhon Doet,6408,ศรีนคร,Si Nakhon,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.4676044914,99.9577171183
390211,ดงสวรรค์,Dong Sawan,3902,นากลาง,Na Klang,39,หนองบัวลำภู,Nong Bua Lam Phu,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4427105456,102.1926028913
640506,หนองอ้อ,Nong O,6405,ศรีสัชนาลัย,Si Satchanalai,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.4838259154,99.7510928061
410207,ตาลเลียน,Tan Lian,4102,กุดจับ,Kut Chap,41,อุดรธานี,Udon Thani,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4403000055,102.4289846670
480101,ในเมือง,Nai Mueang,4801,เมืองนครพนม,Mueang Nakhon Phanom,48,นครพนม,Nakhon Phanom,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4089749332,104.7815971385
471204,บ้านต้าย,Ban Tai,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.4385268958,103.3873481610
480106,บ้านผึ้ง,Ban Phueng,4801,เมืองนครพนม,Mueang Nakhon Phanom,48,นครพนม,Nakhon Phanom,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.3615834323,104.6062467083
640904,กลางดง,Klang Dong,6409,ทุ่งเสลี่ยม,Thung Saliam,64,สุโขทัย,Sukhothai,ภาคกลาง,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG09,ศูนย์ ปภ. เขต 9,17.3939942471,99.4912984079
420106,เสี้ยว,Siao,4201,เมืองเลย,Mueang Loei,42,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG14,ศูนย์ ปภ. เขต 14,17.4583653303,101.6017568168
480103,นาทราย,Na Sai,4801,เมืองนครพนม,Mueang Nakhon Phanom,48,นครพนม,Nakhon Phanom,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ภาคตะวันออกเฉียงเหนือ,ต่างจังหวัด,RG07,ศูนย์ ปภ. เขต 7,17.3951563565,104.6710212211
520904,พระบาทวังตวง,Phra Bat Wang Tuang,5209,แม่พริก,Mae Phrik,52,ลำปาง,Lampang,ภาคเหนือ,ภาคเหนือ,ภาคเหนือ,ต่างจังหวัด,RG10,ศูนย์ ปภ. เขต 10,17.4119821030,99.1622586856
