,name,juristicid,year,accountreceivable,accountpayable,totalnoncurrentliability,totalliability,totalcurrentliability,totalcurrentasset,totalasset,totalexpense,cashandcashequivalent,otherincome,totalrevenue,netprofitloss,pct_accountreceivable,pct_accountpayable,pct_totalnoncurrentliability,pct_totalliability,pct_totalcurrentliability,pct_totalcurrentasset,pct_totalasset,pct_totalexpense,pct_cashandcashequivalent,pct_otherincome,pct_totalrevenue,pct_netprofitloss
38,บมจ.บริษัท แอดวานซ์ อินโฟร์ เซอร์วิส  จำกัด (มหาชน),107535000265,2021-12-31,422384600,2777863000,6979455000,19001790000,12022330000,62795710000,101370200000,1477464000,469911700,513616100,28695180000,26922150000,-75.91726961211934,-64.82282581868527,1207.7249673371123,39.075716666508086,-24.430446741961763,14.34661920593594,12.7631705554885,-3.3021405598991582,-23.56743334803717,13.038329268394676,-1.6325905175029076,-1.867038268798693
39,บริษัท แอดวานซ์ อินโฟร์ เซอร์วิส  จำกัด (มหาชน),107535000265,2022-12-31,282838800,2688684000,6914103000,17630050000,10715940000,60254030000,103988400000,1599926000,496711900,589303600,27910980000,26011280000,-33.03761548124624,-3.2103455065998543,-0.9363481819139152,-7.2190041043501685,-10.866362843142719,-4.047537642300725,2.582810332819707,8.288662194138062,5.703241694131056,14.736200831710677,-2.7328631498391043,-3.383347912406698
41,บมจ.เบอร์ลี่ยุคเกอร์ จำกัด (มหาชน),107536000226,2013-12-31,4421137000,2819630000,7694369000,15078280000,7383909000,11834950000,25392310000,21179400000,286794600,1601939000,23603900000,1839173000,,,,,,,,,,,,
42,บมจ.เบอร์ลี่ยุคเกอร์ จำกัด (มหาชน),107536000226,2014-12-31,3804218000,2816598000,4244280000,13164290000,8920014000,6389376000,23672140000,19705280000,174129700,2012883000,21350800000,1251927000,-13.95385395204899,-0.10753183928388088,-44.83914145526423,-12.693689200625002,20.803411851364917,-46.01264897612579,-6.774373816324708,-6.960159400171861,-39.28417759609142,25.65291187741856,-9.545456471176372,-31.929894577617222
43,บมจ.เบอร์ลี่ยุคเกอร์ จำกัด (มหาชน),107536000226,2015-12-31,4629561000,2936823000,5675113000,13115530000,7440411000,7153106000,24171100000,15807220000,74435220,2429551000,17592820000,1426934000,21.695470659147297,4.268447254453767,33.712031251472574,-0.3703959727414108,-16.587451544358565,11.953123434901936,2.10779422561711,-19.78180467367122,-57.253001641879585,20.70006055990339,-17.601120332727582,13.979009958248367
44,บมจ.เบอร์ลี่ยุคเกอร์ จำกัด (มหาชน),107536000226,2016-12-31,3769406000,3283852000,127396400000,138629100000,11232760000,9591708000,234155000000,14888010000,77524150,5050873000,18663340000,2277716000,-18.579623424337644,11.816476512203833,2144.825785847788,956.9843536631763,50.96961713539749,34.09151213472861,868.739527783179,-5.815127517678631,4.149823161669963,107.89326916784212,6.084982396227545,59.6230799742665
45,บริษัท เบอร์ลี่ ยุคเกอร์ จำกัด (มหาชน),107536000226,2018-12-31,7048959000,3775233000,103769200000,161945300000,58176070000,151744100000,260403200000,13265740000,116120400,8674474000,21205930000,3288253000,87.00450415794955,14.963554995779349,-18.546206957182466,16.819123834750414,417.9142971095261,1482.0341903652613,11.209754222630309,-10.896486501553937,49.78609891240342,71.74207310300615,13.623445749796126,44.366242323450344
46,บริษัท เบอร์ลี่ ยุคเกอร์ จำกัด (มหาชน),107536000226,2019-12-31,10637210000,4064182000,115629900000,160844200000,45214360000,21909840000,260588100000,13724130000,98819330,9656216000,22758420000,4066817000,50.90469387039987,7.653805738612696,11.429884782767918,-0.6799209362667535,-22.280140270733305,-85.56132330680401,0.07100527182462013,3.4554423650697164,-14.89925112211119,11.317596894059513,7.321018224619236,23.67713189952232
47,บริษัท เบอร์ลี่ ยุคเกอร์ จำกัด (มหาชน),107536000226,2020-12-31,14220190000,3804748000,117723100000,158804100000,41081040000,21811050000,258343300000,14152160000,37952900,10534360000,22430150000,3368414000,33.683456470258655,-6.383424758044798,1.8102584193188775,-1.268370261408247,-9.14160899324905,-0.4508932972582147,-0.8614361131609627,3.1188133601182777,-61.59364772054212,9.094079917019249,-1.4424112042927373,-17.17320941660272
48,บมจ.บริษัท เบอร์ลี่ ยุคเกอร์ จำกัด (มหาชน),107536000226,2021-12-31,5057314000,4437748000,128821600000,157699500000,44116910000,83113790000,257242900000,13956500000,482160200,768347600,18678910000,2759426000,-64.43567912946311,16.637107109327598,9.427631450412033,-0.6955739807725347,7.389954100480423,281.06276405766806,-0.42594485709519514,-1.382545137986002,1170.4172803659271,-92.70627166719193,-16.72409680719924,-18.079369103679067
49,บริษัท เบอร์ลี่ ยุคเกอร์ จำกัด (มหาชน),107536000226,2022-12-31,6213846000,4260617000,122604600000,154426200000,31821670000,13052520000,254887900000,14931300000,46868500,4660357000,22515250000,3345985000,22.868502924675038,-3.9914614349440325,-4.826054015786174,-2.075656549323235,-27.86967627605832,-84.29560245056807,-0.9154771618575253,6.98455916598002,-90.27947557678962,506.54279391254687,20.538350471199873,21.256558429180572
51,บมจ.บางจากปิโตรเลียม จำกัด (มหาชน),107536000269,2013-12-31,9441627000,11436630000,19293930000,34885620000,15591700000,34328510000,68704920000,180274500000,5011641000,2864146000,186150600000,3971581000,,,,,,,,,,,,
52,บมจ.บางจากปิโตรเลียม จำกัด (มหาชน),107536000269,2014-12-31,6303126000,5618450000,29424450000,39887710000,10463260000,29969370000,72137550000,180612400000,6709627000,3575676000,181876000000,296104300,-33.24110346659532,-50.873203032711565,52.50625455778062,14.338544076327153,-32.89211567693068,-12.698308199219833,4.99619241242113,0.18743638174005817,33.88083863149816,24.842658160582598,-2.2963127704127784,-92.54442248565495
53,บมจ.บางจากปิโตรเลียม จำกัด (มหาชน),107536000269,2015-12-31,6642355000,6350335000,31652860000,40542840000,8889981000,31163220000,75803580000,140233100000,5468590000,3083301000,147429500000,5126185000,5.381916845704815,13.026457474926367,7.573327623795856,1.6424357276965784,-15.036221980529973,3.983567222133799,5.081999596603981,-22.356881365841996,-18.496363508731562,-13.7701234675625,-18.939552222393274,1631.2092394470462
54,บมจ.บางจาก คอร์ปอเรชั่น จำกัด (มหาชน),107536000269,2016-12-31,8114900000,10011020000,19173100000,41136830000,21963730000,31598590000,78349240000,132239300000,8872402000,1653981000,138718300000,4502300000,22.169019873222684,57.64554153442298,-39.42695857499133,1.4650922333018679,147.06160789320023,1.3970635897060601,3.358231893533259,-5.700366033411508,62.24295476530513,-46.356810444390604,-5.9087224741317,-12.17055178461175
55,บริษัท บางจาก คอร์ปอเรชั่น จำกัด (มหาชน),107536000269,2018-12-31,7836819000,8303199000,25799600000,45972150000,20172550000,30620900000,85833060000,173629800000,7215201000,176850800000,176850800000,2062812000,-3.426795154592166,-17.059410529596384,34.56144285483307,11.754235802807367,-8.155172186145066,-3.094093755449212,9.55187312601884,31.299696837475686,-18.678155024986467,10592.43237981573,27.489163289919215,-54.183150834018164
56,บริษัท บางจาก คอร์ปอเรชั่น จำกัด (มหาชน),107536000269,2019-12-31,7327455000,9912215000,22912000000,38707160000,15795150000,28720760000,87594150000,162108000000,4086864000,164201300000,164201300000,1090152000,-6.499626953231918,19.378266135738762,-11.1924215879316,-15.803024222273699,-21.699785104015113,-6.2053695351867555,2.051761873571789,-6.635842464830343,-43.35758629593271,-7.152639399991401,-7.152639399991401,-47.152139894474146
57,บริษัท บางจาก คอร์ปอเรชั่น จำกัด (มหาชน),107536000269,2020-12-31,3004450000,8959911000,37005050000,52667040000,15661990000,26037060000,90402960000,120530100000,6042910000,-4487853000,109957300000,-9839845000,-58.99735992919779,-9.607378371030084,61.50947101955306,36.065368784483276,-0.8430435924951629,-9.34411206388689,3.206618250191373,-25.64827152268858,47.861783509311785,-102.73314096782424,-33.03506123276734,-1002.6122045366151
58,บมจ.บริษัท บางจาก คอร์ปอเรชั่น จำกัด (มหาชน),107536000269,2021-12-31,7368201000,10471680000,39514250000,58316880000,23502790000,33912680000,100011100000,149845200000,7788085000,2224837000,158200700000,6314294000,145.24292299755365,16.872589471033805,6.780696148228427,10.727468260984473,50.06260379428158,30.247731502711893,10.628125450759573,24.321808411342882,28.879711926869668,-149.5746407023581,43.8746677119209,-164.17066528995122
59,บริษัท บางจาก คอร์ปอเรชั่น จำกัด (มหาชน),107536000269,2022-12-31,9096183000,17262900000,50622700000,79626050000,29003350000,62866710000,130240400000,229517200000,17192030000,-2532757000,245542000000,11926030000,23.4518846594983,64.85320407040705,28.1125163706764,36.540312170335596,23.40385971197463,85.37818302770528,30.225944920113857,53.16953762950032,120.74784751322052,-213.84011502865155,55.20917416926727,88.87353043744875
61,บมจ.ธนาคารกสิกรไทย จำกัด (มหาชน),107536000315,2013-12-31,1382765000000,0,121635400000,1885102000000,1763466000000,1997257000000,2092060000000,99216080000,40608260000,11752600000,145957400000,37524860000,,,,,,,,,,,,
62,บมจ.ธนาคารกสิกรไทย จำกัด (มหาชน),107536000315,2014-12-31,1463130000000,0,51328170000,1897195000000,1845867000000,2049163000000,2136638000000,106958800000,57997250000,13999800000,159550900000,42522300000,5.811905855297184,,-57.80161860774085,0.6415037488687547,4.672673020063889,2.5988643424456725,2.130818427769765,7.803896303905566,42.82131270830121,19.12087538076681,9.31333389057356,13.317677934041594
63,บมจ.ธนาคารกสิกรไทย จำกัด (มหาชน),107536000315,2015-12-31,1527926000000,0,53074680000,1984313000000,1931238000000,2156837000000,2248267000000,122633200000,56203530000,16603180000,164771800000,34400660000,4.428588027037916,,3.4026344597907876,4.591937043899019,4.6249811064394075,5.254535632353297,5.224516272761215,14.654614674061417,-3.0927673294854463,18.5958370833869,3.27224728910962,-19.099719441328432
64,บมจ.ธนาคารกสิกรไทย จำกัด (มหาชน),107536000315,2016-12-31,1592245000000,0,56302740000,2172903000000,2116601000000,2377181000000,2467252000000,124452000000,60541760000,18822500000,167424500000,35514350000,4.209562504990427,,6.08210920913701,9.504044976775328,9.598143781346469,10.216071033647879,9.740168761094647,1.4831220256831035,7.718785634994818,13.366836955330253,1.609923542742142,3.2374088171564175
65,บริษัท ธนาคารกสิกรไทย จำกัด (มหาชน),107536000315,2018-12-31,1755058000000,0,149657800000,2303022000000,2153364000000,2505467000000,2641150000000,90610020000,66702500000,16700940000,130128500000,32562540000,10.225373607704835,,165.8090885097244,5.988256263625202,1.7368885302425863,5.39656004317719,7.04824638910011,-27.192797223025742,10.176017347364862,-11.271403904901046,-22.276309620157143,-8.311597987855613
66,บริษัท ธนาคารกสิกรไทย จำกัด (มหาชน),107536000315,2019-12-31,1828588000000,0,183410300000,2361096000000,2177685000000,2580770000000,2724055000000,96526710000,61350980000,24032310000,138110700000,34445650000,4.189605129858953,,22.55311784617975,2.521643301714005,1.1294421194001592,3.0055474687952444,3.1389735531870633,6.529840739467896,-8.022967654885505,43.89794825919977,6.134090533587955,5.783056235785056
67,บริษัท ธนาคารกสิกรไทย จำกัด (มหาชน),107536000315,2020-12-31,2487789000000,2476424000000,193806600000,2670231000000,2476424000000,2926384000000,3061407000000,121025500000,61920050000,16636830000,150702700000,24964920000,36.04972798684012,inf,5.668329423156715,13.092860264893936,13.718191565814152,13.391894667095471,12.384184607138993,25.380322192686357,0.927564645259138,-30.77307175215366,9.117324001688498,-27.523736669216582
68,บมจ.บริษัท ธนาคารกสิกรไทย จำกัด (มหาชน),107536000315,2021-12-31,2635931000000,2817106000000,201395600000,3018501000000,2817106000000,3292444000000,3437504000000,113574800000,59920150000,12611710000,153219600000,32893390000,5.954765456395217,13.75701414620436,3.915759318826084,13.042691812056706,13.75701414620436,12.508953028720772,12.285102895498712,-6.156305902475101,-3.229810053447957,-24.19403215636633,1.6701094273692485,31.75844344784602
69,บริษัท ธนาคารกสิกรไทย จำกัด (มหาชน),107536000315,2022-12-31,2783010000000,2902590000000,192142400000,3094732000000,2902590000000,3364253000000,3541413000000,131827900000,56852280000,18225890000,171839000000,33716590000,5.57977428088976,3.0344616070534736,-4.5945393047315815,2.5254588287365154,3.0344616070534736,2.1810241875032554,3.022803755282899,16.07143486055005,-5.1199304407615776,44.51561287089538,12.152100645087183,2.502630467701872
71,บมจ.ธนาคารกรุงเทพ จำกัด (มหาชน),107536000374,2013-12-31,1620085000000,0,196186700000,2213785000000,2017598000000,2438590000000,2502750000000,92336740000,53299520000,13182370000,134486200000,33874260000,,,,,,,,,,,,
72,บมจ.ธนาคารกรุงเทพ จำกัด (มหาชน),107536000374,2014-12-31,1645014000000,0,52923640000,2332781000000,2279857000000,2598889000000,2647910000000,96896490000,59782340000,14929630000,138899600000,34121220000,1.5387464237987425,,-73.02383902680457,5.375228398421705,12.998575533877421,6.573429727834523,5.8000199780241735,4.938175205232498,12.16299884126537,13.254521000396746,3.2816749971372516,0.7290491364239315
73,บมจ.ธนาคารกรุงเทพ จำกัด (มหาชน),107536000374,2015-12-31,1722718000000,0,54751080000,2393798000000,2339047000000,2674252000000,2742220000000,106554900000,61299470000,16602390000,143296200000,29568570000,4.723607215500891,,3.452974889860183,2.615633443516563,2.596215464390972,2.8998160367757153,3.561676945213388,9.967760442096507,2.5377561333330245,11.204296422617311,3.1653078914554156,-13.34257684807284
74,บมจ.ธนาคารกรุงเทพ จำกัด (มหาชน),107536000374,2016-12-31,1781640000000,0,58699730000,2474458000000,2415758000000,2775389000000,2838799000000,106775500000,66261270000,14322180000,141682500000,28479280000,3.420292816351833,,7.212003854535842,3.3695407883204798,3.2795835226910874,3.781879942503541,3.5219274894063846,0.20702942802255375,8.094360359069984,-13.734227421473655,-1.1261289552688791,-3.68394548671106
75,บริษัท ธนาคารกรุงเทพ จำกัด (มหาชน),107536000374,2018-12-31,1881395000000,0,208198400000,2606283000000,2398084000000,2902132000000,3008242000000,71347880000,62329290000,25779370000,116672400000,38391370000,5.599054803439518,,254.68374386049132,5.3274292794624145,-0.7316130175290758,4.566675157968847,5.968826958160833,-33.17954025033833,-5.9340546898663415,79.99613187377899,-17.6522153406384,34.8045666884837
76,บริษัท ธนาคารกรุงเทพ จำกัด (มหาชน),107536000374,2019-12-31,1836722000000,0,254098000000,2704898000000,2450800000000,2997541000000,3123361000000,81963640000,58012560000,34424850000,125971800000,34787990000,-2.3744615032994187,,22.04608680950477,3.7837410595856324,2.198254940193922,3.287548602200041,3.826786541774241,14.878872364532757,-6.925684537718945,33.53642854732293,7.9705225914612265,-9.38591146916612
77,บริษัท ธนาคารกรุงเทพ จำกัด (มหาชน),107536000374,2020-12-31,2270984000000,2654799000000,290678600000,2945477000000,2654799000000,3154699000000,3384961000000,110163800000,70013520000,16530510000,129220100000,15638040000,23.643316734922326,inf,14.396256562428666,8.894198598246582,8.323771829606663,5.242897428258697,8.37559283092797,34.40569501305701,20.686830575999405,-51.98088009098078,2.578592986684325,-55.04758969977856
78,บมจ.บริษัท ธนาคารกรุงเทพ จำกัด (มหาชน),107536000374,2021-12-31,2651737000000,2954507000000,334552800000,3289060000000,2954507000000,3519425000000,3753832000000,95815760000,57854240000,20815420000,123298000000,22650460000,16.765992186646848,11.289291581019878,15.09371518921585,11.664766012431937,11.289291581019878,11.561356566823022,10.897348595744539,-13.024278392720657,-17.367045679177394,25.921220821378178,-4.5829557475965395,44.84206460656195
79,บริษัท ธนาคารกรุงเทพ จำกัด (มหาชน),107536000374,2022-12-31,2684310000000,2974949000000,380477100000,3355426000000,2974949000000,3624870000000,3840076000000,101763200000,48169320000,11072990000,133619700000,26390070000,1.2283646530557135,0.6918920821646468,13.727070883878412,2.0177801560324227,0.6918920821646468,2.9960860083678487,2.297492269233148,6.207162579517189,-16.740207804994068,-46.80390787214479,8.371344222939548,16.510084121911884
81,บมจ.บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),107536000421,2013-12-31,194489100,140532500,130787000,1139300000,1008513000,3951824000,51476940000,588384200,1628918000,4814529000,5040482000,5469795000,,,,,,,,,,,,
82,บมจ.บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),107536000421,2014-12-31,354132200,174689400,145021100,1982014000,1836993000,6084209000,68744380000,637651800,2269612000,18649890000,18896190000,20193560000,82.08331469475667,24.305338622738514,10.883421135128103,73.96769946458352,82.14866838602973,53.959513379138336,33.544029617922135,8.37337236451965,39.3324894193569,287.3668639237608,274.8885523249562,269.18312295067733
83,บมจ.บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),107536000421,2015-12-31,78827790,337002400,1100683000,11562540000,10461860000,7815469000,74687460000,708472000,605765200,4080683000,4425877000,3535347000,-77.74057541223306,92.91519691521066,658.9812792759122,483.37327586989795,469.51006345696476,28.454972536282042,8.645186704716812,11.10640634904505,-73.309746335497,-78.11953314469952,-76.57793978574516,-82.49270064317535
84,บมจ.บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),107536000421,2016-12-31,215463300,516737400,120819900,26812000000,26691180000,2505097000,88708250000,1279411000,381354300,8533998000,8954923000,6554961000,173.334188361744,53.333448070399506,-89.02318832942818,131.8867653647036,155.1284379641861,-67.94693958865425,18.77261591169388,80.58737677706387,-37.0458553908346,109.13160860571627,102.33104083100369,85.41209674750456
85,บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),107536000421,2018-12-31,465448700,1768888000,7410130000,42172570000,34762440000,3970929000,106204200000,966420300,1997596000,5696218000,6555403000,4760796000,116.02226458055736,242.31855484042762,6033.2032223168535,57.28990750410263,30.2394274063567,58.51398169412203,19.723024634123654,-24.463655541495267,423.816304156004,-33.25264430575212,-26.795540285494358,-27.371101063759184
86,บริษัท บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),107536000421,2019-12-31,1099601000,2831011000,17095330000,58378060000,41282740000,2852159000,122660500000,1686562000,573183400,6249923000,6586207000,3704713000,136.24536925336778,60.044672133001065,130.7021604209373,38.426612369129984,18.756738594874236,-28.174011673338907,15.494961592856015,74.51640864745907,-71.30634022094557,9.720572492134249,0.4699024606114932,-22.18290806831462
87,บริษัท บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),107536000421,2020-12-31,5593306000,1510620000,25062790000,55167020000,30104230000,14745210000,130861800000,1788518000,1252240000,8662095000,9003069000,5179321000,408.6668709832021,-46.6402638492044,46.606061421452516,-5.50042259026764,-27.077926513598662,416.9841513043277,6.68617851712654,6.045197271135017,118.47108621777953,38.59522749320272,36.69580989483021,39.80356912937655
88,บมจ.บริษัท บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),107536000421,2021-12-31,246955200,710149800,33228240000,56853690000,23625450000,9381448000,130358100000,1428760000,1308340000,8331664000,9007590000,727106300,-95.58480798297107,-52.98951423918656,32.57997214196824,3.0573882729210355,-21.521161644061316,-36.37630118526627,-0.3849098820282171,-20.114866051110468,4.479971890372458,-3.814677627063656,0.05021620960585782,-85.96135864141266
89,บริษัท บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),107536000421,2022-12-31,1406043000,758047100,42728710000,73187360000,11483060000,7534038000,149164100000,1592143000,1708535000,-1287970000,-690485400,6572082000,469.35144512041046,6.744675560001556,28.591553449716265,28.729304993220307,-51.39538082872496,-19.692162659751457,14.426414622489903,11.435300540328686,30.587997003836918,-115.45873669413457,-107.66559534792326,803.8681139195191
91,บมจ.สงขลาแคนนิ่ง จำกัด (มหาชน),107536000641,2013-12-31,1371044000,729884400,212738400,2048501000,1835763000,3335612000,4743420000,7472413000,45430430,337180000,7818011000,300019800,,,,,,,,,,,,
92,บมจ.สงขลาแคนนิ่ง จำกัด (มหาชน),107536000641,2014-12-31,1301616000,526236100,225038000,1488499000,1263461000,2975588000,4447438000,6849616000,5670580,296523600,7461713000,588019900,-5.0638783292148215,-27.90144576319209,5.781560827758403,-27.337160196651112,-31.175157141744336,-10.793341671633272,-6.239843825762847,-8.334616943683383,-87.51810185375749,-12.057773296162289,-4.557399573881382,95.99369774928188
93,บมจ.สงขลาแคนนิ่ง จำกัด (มหาชน),107536000641,2015-12-31,1164693000,905029200,216358300,1766049000,1549691000,3374789000,4936677000,6009177000,4747179,221397800,6610665000,588342100,-10.519461961131393,71.98158773219853,-3.8569930411752718,18.646300736513766,22.654438878604076,13.415869401274637,11.00046813468789,-12.269870310978014,-16.284066180179103,-25.335521354792668,-11.405531142781822,0.054794063942398274
94,บมจ.สงขลาแคนนิ่ง จำกัด (มหาชน),107536000641,2016-12-31,970821000,896624000,231581000,1214132000,982551000,3444407000,5495049000,6705939000,3231000,1167758000,8197377000,1470289000,-16.645759869768263,-0.9287214158393953,7.0358752125525115,-31.25151114153685,-36.59697320304499,2.062884524039865,11.310685305115165,11.594965500267351,-31.938526017240974,427.44787888587877,24.00230536564778,149.90375497520913
95,บริษัท สงขลาแคนนิ่ง จำกัด (มหาชน),107536000641,2018-12-31,1068373000,1038091000,296600000,1565211000,1268611000,2688419000,4956995000,6509099000,15297000,1712529000,8638153000,2106572000,10.048402331634776,15.777739609914532,28.076137506963008,28.916048666866544,29.114010366891897,-21.94827730869203,-9.791614233103285,-2.935308537700687,373.4447539461467,46.65101844731527,5.377037069296686,43.27604981061546
96,บริษัท สงขลาแคนนิ่ง จำกัด (มหาชน),107536000641,2019-12-31,1101677000,702809000,347701000,1972973000,1625272000,2534033000,5093069000,5960833000,2782000,152953000,6541367000,551179000,3.117263352780353,-32.29793919800865,17.22892784895482,26.05156748834503,28.114291930308035,-5.742631635916872,2.7450905235934187,-8.423070535568744,-81.81342746943845,-91.06858920345292,-24.273545513722674,-73.8352641162989
97,บริษัท สงขลาแคนนิ่ง จำกัด (มหาชน),107536000641,2020-12-31,1302108000,891509000,356883000,2436328000,2079445000,3203713000,5750506000,5853896000,1750000,100100000,6899373000,1024282000,18.193263542762537,26.84940005036931,2.6407746885973804,23.485116116642235,27.9444302246024,26.42743800100473,12.908464424888022,-1.7939942286589794,-37.09561466570812,-34.55505939733121,5.472953894805177,85.83472882675139
98,บมจ.บริษัท ไอ-เทล คอร์ปอเรชั่น จำกัด (มหาชน),107536000641,2021-12-31,1145609000,4091295000,626453000,4859284000,5805454000,4745344000,9673893000,6227603000,1840000,2424079000,9214420000,2994613000,-12.018895514043383,358.9179694203873,75.53455894508845,99.45114122564777,179.18285888782825,48.12013435660436,68.22681343172236,6.383902276364317,5.142857142857138,2321.6573426573427,33.55445487582713,192.36216198273524
99,บริษัท ไอ-เทล คอร์ปอเรชั่น จำกัด (มหาชน),107536000641,2022-12-31,3259744000,2175302000,616485000,2942071000,2325586000,20213940000,25876960000,16016750000,10793880000,494129000,20483920000,4278583000,184.54245733055518,-46.83096672325022,-1.5911808228231017,-39.45463981936433,-59.9413585914211,325.9741759501524,167.49272500739875,157.18964423390509,586523.9130434783,-79.61580460042764,122.30286876439318,42.87599098781711
101,บมจ.ไมเนอร์ อินเตอร์เนชั่นแนล จำกัด (มหาชน),107536000919,2013-12-31,441253800,347490900,12586940000,16842010000,4255064000,1404034000,31717560000,1135516000,867052000,2625768000,3511527000,1650635000,,,,,,,,,,,,
102,บมจ.ไมเนอร์ อินเตอร์เนชั่นแนล จำกัด (มหาชน),107536000919,2014-12-31,903127600,380275000,18677640000,24150010000,5472376000,1479895000,39281550000,1160967000,447310700,2761099000,3611343000,1655001000,104.67304757488773,9.434520443556949,48.38904451757138,43.39149543314604,28.608547368500226,5.403074284525866,23.847956778516387,2.2413598751580777,-48.41016455760438,5.153958765587818,2.842524064317309,0.2645042665398556
103,บมจ.ไมเนอร์ อินเตอร์เนชั่นแนล จำกัด (มหาชน),107536000919,2015-12-31,1143640000,410564600,25644540000,29006900000,3362355000,1684297000,44845410000,1304200000,448866300,3012417000,3955797000,1685373000,26.631054127899546,7.965183091184014,37.30075105848491,20.111337428017627,-38.557675861453966,13.811925846090434,14.16405411700914,12.337387712139968,0.3477672230957074,9.102100286878523,9.538113660208957,1.8351650542809406
104,บมจ.ไมเนอร์ อินเตอร์เนชั่นแนล จำกัด (มหาชน),107536000919,2016-12-31,909469100,450505400,25677150000,33252860000,7575708000,1132952000,49699030000,1349576000,101512100,3270714000,4175764000,1852472000,-20.475927739498445,9.72826200797634,0.127161571235046,14.637758602263595,125.30958212324398,-32.73442866667815,10.823002844661245,3.4792209783775396,-77.38478027867095,8.574410514878906,5.560624066401787,9.91465984087796
105,บริษัท ไมเนอร์ อินเตอร์เนชั่นแนล จำกัด (มหาชน),107536000919,2018-12-31,1545543000,538303700,84422580000,104342200000,19919660000,1724183000,152859500000,1046647000,111546500,4432099000,5112767000,2123437000,69.93903366260601,19.48884519475238,228.784853459204,213.7841376651512,162.94123268742672,52.184999894082004,207.57038920075505,-22.446234965648472,9.884929973865187,35.50860760066457,22.439079411575946,14.6272116393662
